month,account,product_item_id,spend
"2026-01","Vegavero DE","53247167660363",43.9888
"2026-01","Vegavero DE","53059580756299",57.1196
"2026-01","Vegavero DE","53059552608587",37.3528
"2026-01","Vegavero DE","53059634823499",128.2592
"2026-01","Vegavero DE","53059569254731",7.4509
"2026-01","Vegavero DE","53059475603787",12.68
"2026-01","Vegavero DE","53719225270603",59.0826
"2026-01","Vegavero DE","53059601334603",62.285
"2026-01","Vegavero DE","53059483566411",53.9652
"2026-01","Vegavero DE","53059617194315",87.1153
"2026-01","Vegavero DE","55945386230091",243.2988
"2026-01","Vegavero DE","53059620864331",130.9417
"2026-01","Vegavero DE","53059594191179",48.4588
"2026-01","Vegavero DE","53059562176843",51.5788
"2026-01","Vegavero DE","53059551822155",73.2316
"2026-01","Vegavero DE","53059576889675",157.5964
"2026-01","Vegavero DE","53059578036555",31.19
"2026-01","Vegavero DE","53059654025547",29.1743
"2026-01","Vegavero DE","53059571286347",14.87
"2026-01","Vegavero DE","53059621454155",44.6268
"2026-01","Vegavero DE","53059615523147",5.5312
"2026-01","Vegavero DE","53059631481163",79.4708
"2026-01","Vegavero DE","53059583082827",86.3213
"2026-01","Vegavero DE","53059566338379",38.2448
"2026-01","Vegavero DE","53059611984203",10.0001
"2026-01","Vegavero DE","53204597014859",68.0213
"2026-01","Vegavero DE","53059553657163",1.7191
"2026-01","Vegavero DE","53059642163531",16.0398
"2026-01","Vegavero DE","53059463086411",86.0921
"2026-01","Vegavero DE","53059613196619",15.0852
"2026-01","Vegavero DE","53059596648779",39.8322
"2026-01","Vegavero DE","53059626926411",80.484
"2026-01","Vegavero DE","53059604316491",4.87
"2026-01","Vegavero DE","53059567616331",17.1006
"2026-01","Vegavero DE","53059639542091",70.703
"2026-01","Vegavero DE","53059478126923",16.6504
"2026-01","Vegavero DE","53059480191307",11.8308
"2026-01","Vegavero IT","53059461579083",63.95
"2026-01","Vegavero IT","53059473899851",17.8586
"2026-01","Vegavero IT","53454678851915",3.94
"2026-01","Vegavero IT","53059632136523",25.78
"2026-01","Vegavero IT","53059624206667",11.75
"2026-01","Vegavero IT","53059589407051",51.08
"2026-01","Vegavero IT","53059586916683",61.1977
"2026-01","Vegavero IT","53059575644491",26.07
"2026-01","Vegavero IT","53059616309579",7.0139
"2026-01","Vegavero IT","53059639968075",16.8
"2026-01","Vegavero IT","53059547169099",22.79
"2026-01","Vegavero IT","53059606151499",4.14
"2026-01","Vegavero IT","53059608281419",123.88
"2026-01","Vegavero IT","53059633774923",14.77
"2026-01","Vegavero IT","53059582624075",3.07
"2026-01","Vegavero IT","53059483566411",5.6
"2026-01","Vegavero IT","53059564273995",19.43
"2026-01","Vegavero IT","53059481403723",70.6
"2026-01","Vegavero IT","53059572990283",26.36
"2026-01","Vegavero IT","53059620864331",3.8
"2026-01","Vegavero IT","53059622928715",21.12
"2026-01","Vegavero IT","53059562176843",57.73
"2026-01","Vegavero IT","53059623682379",13.93
"2026-01","Vegavero IT","53059576889675",55.9007
"2026-01","Vegavero IT","53059578036555",14.5845
"2026-01","Vegavero IT","53059621454155",7.23
"2026-01","Vegavero IT","53719226188107",22.3
"2026-01","Vegavero IT","53059592945995",14.54
"2026-01","Vegavero IT","53059476422987",5.7788
"2026-01","Vegavero IT","53204597014859",16.8418
"2026-01","Vegavero IT","53059613196619",3.5
"2026-01","Vegavero IT","53059596648779",29.74
"2026-01","Vegavero IT","53059626926411",45.36
"2026-01","Vegavero IT","53059570532683",7.067
"2026-01","Vegavero IT","53059478618443",7.8256
"2026-01","Vegavero IT","53059540746571",21.97
"2026-01","Vegavero IT","53059539599691",15.0368
"2026-01","Vegavero IT","53059645833547",13.92
"2026-01","Vegavero IT","53470267539787",6.51
"2026-01","Vegavero IT","53059641639243",13.85
"2026-01","Vegavero IT","53059480191307",12.26
"2026-01","Vegavero FR","53059648192843",7.07
"2026-01","Vegavero FR","53059578822987",15.17
"2026-01","Vegavero FR","53204562739531",16.35
"2026-01","Vegavero FR","53059604840779",7.07
"2026-01","Vegavero FR","53059650191691",11.75
"2026-01","Vegavero FR","53059586916683",14.94
"2026-01","Vegavero FR","53059624665419",4.27
"2026-01","Vegavero FR","53059641147723",5.96
"2026-01","Vegavero FR","53059599499595",1.85
"2026-01","Vegavero FR","53059571286347",2.46
"2026-01","Vegavero FR","53719226188107",1.89
"2026-01","Vegavero FR","53059551232331",17.73
"2026-01","Vegavero FR","53059463086411",3.5
"2026-01","Vegavero FR","53059626926411",5.67
"2026-01","Vegavero FR","53059595239755",4.35
"2026-01","Vegavero FR","53059629318475",13.92
"2026-01","Vegavero ES","53059461579083",64.7
"2026-01","Vegavero ES","53204690927947",15.08
"2026-01","Vegavero ES","53059550544203",16.18
"2026-01","Vegavero ES","53059604840779",17.73
"2026-01","Vegavero ES","53059479273803",25.09
"2026-01","Vegavero ES","53059575644491",5.05
"2026-01","Vegavero ES","53247167660363",20.09
"2026-01","Vegavero ES","53059473375563",3.78
"2026-01","Vegavero ES","53059623682379",6.26
"2026-01","Vegavero ES","53059649896779",4.87
"2026-01","Vegavero ES","53059654025547",20.51
"2026-01","Vegavero ES","53059621454155",1.39
"2026-01","Vegavero ES","53059611984203",9.12
"2026-01","Vegavero ES","53059563422027",2.48
"2026-01","Vegavero ES","53059539599691",4.65
"2026-01","Vegavero ES","53059645833547",22.8
"2026-01","Vegavero DE","53059604840779",32.1962
"2026-01","Vegavero DE","53059650191691",20.9927
"2026-01","Vegavero DE","53059618210123",68.5786
"2026-01","Vegavero DE","53059479273803",47.3006
"2026-01","Vegavero DE","53059579871563",14.3288
"2026-01","Vegavero DE","53059624665419",23.3975
"2026-01","Vegavero DE","53059547169099",21.2703
"2026-01","Vegavero DE","53059606151499",7.2486
"2026-01","Vegavero DE","53059647078731",10.8253
"2026-01","Vegavero DE","53059625025867",13.1531
"2026-01","Vegavero DE","53059582624075",13.1381
"2026-01","Vegavero DE","53059599499595",16.8121
"2026-01","Vegavero DE","53059647766859",13.3183
"2026-01","Vegavero DE","53059541762379",1.5194
"2026-01","Vegavero DE","53059481403723",6.2813
"2026-01","Vegavero DE","53059572990283",105.4193
"2026-01","Vegavero DE","53059475112267",9.6416
"2026-01","Vegavero DE","53059622928715",31.1272
"2026-01","Vegavero DE","53059623682379",13.04
"2026-01","Vegavero DE","53059643933003",9.8605
"2026-01","Vegavero DE","53059579347275",15.51
"2026-01","Vegavero DE","53059649896779",1.3568
"2026-01","Vegavero DE","53059587932491",58.2713
"2026-01","Vegavero DE","53719226188107",14.1842
"2026-01","Vegavero DE","53719225958731",15.8387
"2026-01","Vegavero DE","53059551232331",98.8182
"2026-01","Vegavero DE","53059603824971",3.4049
"2026-01","Vegavero DE","53059616768331",6.148
"2026-01","Vegavero DE","53059542745419",3.1635
"2026-01","Vegavero DE","53059653042507",4.5621
"2026-01","Vegavero DE","53059595239755",7.5826
"2026-01","Vegavero DE","53059570532683",3.1642
"2026-01","Vegavero DE","53059478618443",13.1962
"2026-01","Vegavero DE","53059540746571",48.72
"2026-01","Vegavero DE","53059645833547",7.3361
"2026-01","Vegavero IT","53059546349899",20.87
"2026-01","Vegavero IT","53059578822987",11.59
"2026-01","Vegavero IT","53059646587211",30.26
"2026-01","Vegavero IT","53059609297227",5.4547
"2026-01","Vegavero IT","53059607265611",12.7967
"2026-01","Vegavero IT","53059628433739",31.8651
"2026-01","Vegavero IT","53473584972107",7.17
"2026-01","Vegavero IT","53059560014155",29.4255
"2026-01","Vegavero IT","53059579871563",16.82
"2026-01","Vegavero IT","53059588882763",5.72
"2026-01","Vegavero IT","53059652616523",34.55
"2026-01","Vegavero IT","53059620274507",4.14
"2026-01","Vegavero IT","53059556081995",10.67
"2026-01","Vegavero IT","53247167660363",26.2
"2026-01","Vegavero IT","53059599499595",6.69
"2026-01","Vegavero IT","53059647766859",27.24
"2026-01","Vegavero IT","53059568402763",7.1052
"2026-01","Vegavero IT","53059634823499",18.57
"2026-01","Vegavero IT","53719225270603",5.51
"2026-01","Vegavero IT","53059605791051",12.63
"2026-01","Vegavero IT","53059629646155",5.21
"2026-01","Vegavero IT","53059473375563",8.97
"2026-01","Vegavero IT","53059551822155",27.4
"2026-01","Vegavero IT","53059587932491",33.6175
"2026-01","Vegavero IT","53059654025547",9.24
"2026-01","Vegavero IT","53059573514571",7.7
"2026-01","Vegavero IT","53059566338379",10.91
"2026-01","Vegavero IT","53059603824971",2.56
"2026-01","Vegavero IT","53059553657163",12.727
"2026-01","Vegavero IT","53059574071627",5.12
"2026-01","Vegavero IT","53059642163531",9.6917
"2026-01","Vegavero IT","53059579838795",6.85
"2026-01","Vegavero IT","53059463086411",18.31
"2026-01","Vegavero IT","53059565388107",14.43
"2026-01","Vegavero IT","53059604316491",3.1
"2026-01","Vegavero IT","53059567616331",5.35
"2026-01","Vegavero IT","53059638460747",7.83
"2026-01","Vegavero FR","53059461579083",9.52
"2026-01","Vegavero FR","53059609297227",3.19
"2026-01","Vegavero FR","53059632136523",1.35
"2026-01","Vegavero FR","53059624206667",7.24
"2026-01","Vegavero FR","53059479273803",12.71
"2026-01","Vegavero FR","53059649339723",17.42
"2026-01","Vegavero FR","53059557294411",1.65
"2026-01","Vegavero FR","53059608281419",12.49
"2026-01","Vegavero FR","53059475603787",1.93
"2026-01","Vegavero FR","53059654025547",1.42
"2026-01","Vegavero FR","53059573514571",5.41
"2026-01","Vegavero FR","53059621454155",6.3
"2026-01","Vegavero FR","53719225958731",22.69
"2026-01","Vegavero FR","53059603824971",0.41
"2026-01","Vegavero FR","53059543630155",1.74
"2026-01","Vegavero FR","53204701708619",5.76
"2026-01","Vegavero FR","53059539599691",10.34
"2026-01","Vegavero ES","53059652616523",15.46
"2026-01","Vegavero ES","53059586916683",20.4
"2026-01","Vegavero ES","53059557294411",5.28
"2026-01","Vegavero ES","53059652059467",9.25
"2026-01","Vegavero ES","53059607691595",14.97
"2026-01","Vegavero ES","53059631481163",13.78
"2026-01","Vegavero ES","53059644490059",0.17
"2026-01","Vegavero ES","53059543630155",15.31
"2026-01","Vegavero ES","53204701708619",30.92
"2026-01","Vegavero DE","53059628433739",44.0532
"2026-01","Vegavero DE","53059560014155",11.5179
"2026-01","Vegavero DE","53059572236619",8.06
"2026-01","Vegavero DE","53059470721355",1.08
"2026-01","Vegavero DE","53204701708619",23.8702
"2026-01","Vegavero DE","53059600253259",10.3565
"2026-01","Vegavero DE","53059549561163",30.2861
"2026-01","Vegavero DE","53059630137675",12.21
"2026-01","Vegavero IT","53204690927947",6.24
"2026-01","Vegavero IT","53059577512267",22.89
"2026-01","Vegavero IT","53059604840779",36.94
"2026-01","Vegavero IT","53059580756299",15.22
"2026-01","Vegavero IT","53059617194315",5.26
"2026-01","Vegavero IT","53059594191179",9.14
"2026-01","Vegavero IT","53059652059467",15.4777
"2026-01","Vegavero IT","53059607691595",15.55
"2026-01","Vegavero IT","53059611984203",10.12
"2026-01","Vegavero IT","53719225958731",17.7123
"2026-01","Vegavero IT","53470267670859",17.29
"2026-01","Vegavero IT","53059595239755",2.92
"2026-01","Vegavero IT","53059563422027",4.65
"2026-01","Vegavero IT","53059629318475",13.8074
"2026-01","Vegavero FR","53059608871243",4.03
"2026-01","Vegavero FR","53059646587211",2.02
"2026-01","Vegavero FR","53473584972107",6.79
"2026-01","Vegavero FR","53059560014155",1.47
"2026-01","Vegavero FR","53059569254731",1.18
"2026-01","Vegavero FR","53719225270603",2.88
"2026-01","Vegavero FR","53059564273995",8.3
"2026-01","Vegavero FR","53059473375563",0.01
"2026-01","Vegavero FR","53059572990283",3.99
"2026-01","Vegavero FR","53059620864331",0.68
"2026-01","Vegavero FR","53059622928715",6.22
"2026-01","Vegavero FR","53059594191179",2.98
"2026-01","Vegavero FR","53059462299979",3.79
"2026-01","Vegavero FR","53059583082827",2.59
"2026-01","Vegavero FR","53059611984203",3.94
"2026-01","Vegavero FR","53059604316491",0.91
"2026-01","Vegavero ES","53059578822987",9.56
"2026-01","Vegavero ES","53059650191691",30.95
"2026-01","Vegavero ES","53059589407051",14.06
"2026-01","Vegavero ES","53059620274507",5.79
"2026-01","Vegavero ES","53059605791051",3.11
"2026-01","Vegavero ES","53059481403723",7.54
"2026-01","Vegavero ES","53059572990283",14.08
"2026-01","Vegavero ES","53059622928715",14.89
"2026-01","Vegavero ES","53059562176843",11.46
"2026-01","Vegavero ES","53059587932491",25.12
"2026-01","Vegavero ES","53059573514571",23.43
"2026-01","Vegavero ES","53059603824971",3.14
"2026-01","Vegavero ES","53204597014859",14.28
"2026-01","Vegavero ES","53059542745419",26.75
"2026-01","Vegavero ES","53059604316491",3.08
"2026-01","Vegavero ES","53059629318475",6.08
"2026-01","Vegavero DE","53059550544203",28.2203
"2026-01","Vegavero DE","53059558768971",2.09
"2026-01","Vegavero DE","53059564273995",8.9087
"2026-01","Vegavero DE","53059487629643",0.71
"2026-01","Vegavero DE","53059462299979",8.07
"2026-01","Vegavero DE","53059628826955",9.3
"2026-01","Vegavero DE","53059644490059",6.69
"2026-01","Vegavero DE","53059574071627",10.06
"2026-01","Vegavero DE","53059543630155",6.0169
"2026-01","Vegavero DE","53059565388107",8.2291
"2026-01","Vegavero DE","53470267670859",28.3346
"2026-01","Vegavero DE","53059638460747",4.68
"2026-01","Vegavero IT","53059648192843",18.4836
"2026-01","Vegavero IT","53059608871243",18.5066
"2026-01","Vegavero IT","53204562739531",15.44
"2026-01","Vegavero IT","53059650191691",28.02
"2026-01","Vegavero IT","53059479273803",23.48
"2026-01","Vegavero IT","53059469148491",13.44
"2026-01","Vegavero IT","53059624665419",5.37
"2026-01","Vegavero IT","53059557294411",5.269
"2026-01","Vegavero IT","53059548709195",5.13
"2026-01","Vegavero IT","53059583770955",5.5
"2026-01","Vegavero IT","53059552608587",1.909
"2026-01","Vegavero IT","53059551232331",5.63
"2026-01","Vegavero IT","53204701708619",12.89
"2026-01","Vegavero IT","53059600253259",27.11
"2026-01","Vegavero IT","53059549561163",11.5
"2026-01","Vegavero FR","53059589407051",0.76
"2026-01","Vegavero FR","53059652616523",5.05
"2026-01","Vegavero FR","53059616309579",3.27
"2026-01","Vegavero FR","53059579347275",2.08
"2026-01","Vegavero FR","53470267539787",1.23
"2026-01","Vegavero ES","53059546349899",5.43
"2026-01","Vegavero ES","53059639968075",5.99
"2026-01","Vegavero ES","53059647766859",7.07
"2026-01","Vegavero ES","53059579347275",1.88
"2026-01","Vegavero ES","53059592945995",13.47
"2026-01","Vegavero ES","53059476422987",7.86
"2026-01","Vegavero ES","53473505673547",2.14
"2026-01","Vegavero ES","53059613196619",3.79
"2026-01","Vegavero ES","53059478126923",3.26
"2026-01","Vegavero DE","53719226220875",1.46
"2026-01","Vegavero DE","53059649339723",24.1724
"2026-01","Vegavero DE","53059575644491",36.7386
"2026-01","Vegavero DE","53059620274507",5.52
"2026-01","Vegavero DE","53059574858059",8.0863
"2026-01","Vegavero DE","53059641639243",3.9381
"2026-01","Vegavero IT","53059641147723",16.98
"2026-01","Vegavero IT","53059647078731",11.52
"2026-01","Vegavero IT","53059642556747",10.19
"2026-01","Vegavero IT","53059462299979",8.33
"2026-01","Vegavero IT","53059628826955",1.88
"2026-01","Vegavero IT","53059631481163",9.8646
"2026-01","Vegavero IT","53059614081355",10.43
"2026-01","Vegavero IT","53059616768331",4.28
"2026-01","Vegavero IT","53059626369355",11.635
"2026-01","Vegavero IT","53059625845067",8.0891
"2026-01","Vegavero FR","53059473899851",1.76
"2026-01","Vegavero FR","53204690927947",2.08
"2026-01","Vegavero FR","53059469148491",0.1
"2026-01","Vegavero FR","53059583770955",1.11
"2026-01","Vegavero FR","53059556081995",2.75
"2026-01","Vegavero FR","53059642556747",4.79
"2026-01","Vegavero ES","53059473899851",4.4
"2026-01","Vegavero ES","53059618210123",2.09
"2026-01","Vegavero ES","53059624665419",7.34
"2026-01","Vegavero ES","53059548709195",1.36
"2026-01","Vegavero ES","53059582624075",7.46
"2026-01","Vegavero ES","53059475112267",1.02
"2026-01","Vegavero ES","53059487629643",2.29
"2026-01","Vegavero ES","53059574071627",2.17
"2026-01","Vegavero ES","53059616768331",0.67
"2026-01","Vegavero ES","53059478618443",4.82
"2026-01","Vegavero ES","53059641639243",10.6
"2026-01","Vegavero DE","53059627483467",10.98
"2026-01","Vegavero DE","53059568402763",16.6434
"2026-01","Vegavero DE","53059573514571",9.119
"2026-01","Vegavero DE","53059476422987",7.667
"2026-01","Vegavero DE","53059626369355",58.02
"2026-01","Vegavero DE","53059563422027",23.0015
"2026-01","Vegavero IT","53059550544203",13.79
"2026-01","Vegavero IT","53059618210123",7.1378
"2026-01","Vegavero IT","53059572236619",3.825
"2026-01","Vegavero IT","53059625025867",8.11
"2026-01","Vegavero IT","53059579347275",6.59
"2026-01","Vegavero IT","53059583082827",6.1
"2026-01","Vegavero IT","53059648586059",5.0545
"2026-01","Vegavero IT","53059653042507",5.2192
"2026-01","Vegavero FR","53059625025867",0.1
"2026-01","Vegavero FR","53059551822155",4.05
"2026-01","Vegavero FR","53059615523147",3.4
"2026-01","Vegavero FR","53059645833547",2.51
"2026-01","Vegavero ES","53059607265611",4.45
"2026-01","Vegavero ES","53059588882763",2.48
"2026-01","Vegavero ES","53059633774923",11.22
"2026-01","Vegavero ES","53059599499595",2.8
"2026-01","Vegavero ES","53059568402763",5.06
"2026-01","Vegavero ES","53059475603787",2.13
"2026-01","Vegavero ES","53059564273995",4.85
"2026-01","Vegavero ES","53059462299979",5.46
"2026-01","Vegavero ES","53059553657163",2.98
"2026-01","Vegavero ES","53059614081355",9.67
"2026-01","Vegavero ES","53059463086411",1.36
"2026-01","Vegavero ES","53059596648779",21.19
"2026-01","Vegavero ES","53470267670859",7.88
"2026-01","Vegavero ES","53059595239755",9
"2026-01","Vegavero ES","53470267539787",1.38
"2026-01","Vegavero DE","53059473899851",36.1921
"2026-01","Vegavero DE","53059648586059",14.1637
"2026-01","Vegavero DE","53059579838795",11.7397
"2026-01","Vegavero IT","53059544547659",7.18
"2026-01","Vegavero IT","53059630760267",1.2506
"2026-01","Vegavero IT","53059569254731",7.7733
"2026-01","Vegavero IT","53059487629643",1.88
"2026-01","Vegavero IT","53719225237835",5.2679
"2026-01","Vegavero IT","53059632759115",6.13
"2026-01","Vegavero FR","53059598877003",10.12
"2026-01","Vegavero FR","53059476422987",0.24
"2026-01","Vegavero ES","53059586326859",7.07
"2026-01","Vegavero ES","53059579871563",7.35
"2026-01","Vegavero ES","53059558768971",0.49
"2026-01","Vegavero ES","53059641147723",6.87
"2026-01","Vegavero ES","53059606151499",2.08
"2026-01","Vegavero ES","53059598877003",40.21
"2026-01","Vegavero ES","53059556081995",7.73
"2026-01","Vegavero ES","53059580756299",3.56
"2026-01","Vegavero ES","53059642556747",2.12
"2026-01","Vegavero ES","53059620864331",2.99
"2026-01","Vegavero ES","53059594191179",8.14
"2026-01","Vegavero ES","53059642163531",0.57
"2026-01","Vegavero DE","53059598877003",331.9799
"2026-01","Vegavero DE","56164518461771",12.5935
"2026-01","Vegavero DE","53059632759115",9
"2026-01","Vegavero IT","53059649339723",11.44
"2026-01","Vegavero IT","53059571286347",4.94
"2026-01","Vegavero IT","53059644490059",3.43
"2026-01","Vegavero IT","53059543630155",34.47
"2026-01","Vegavero FR","53059548709195",1.49
"2026-01","Vegavero FR","53059633774923",1.08
"2026-01","Vegavero FR","53059647766859",0.55
"2026-01","Vegavero FR","53059634823499",2.83
"2026-01","Vegavero FR","53059592945995",1.42
"2026-01","Vegavero FR","53059549561163",5.68
"2026-01","Vegavero ES","53059628433739",5.46
"2026-01","Vegavero ES","53473584972107",1.61
"2026-01","Vegavero ES","53059583770955",0.8
"2026-01","Vegavero ES","53059634823499",12.54
"2026-01","Vegavero ES","53719225270603",2.89
"2026-01","Vegavero ES","53719226188107",4.5
"2026-01","Vegavero ES","53059638460747",4.45
"2026-01","Vegavero DE","56163621339467",34.2375
"2026-01","Vegavero DE","55908662313291",20.6753
"2026-01","Vegavero DE","53059609297227",1.1
"2026-01","Vegavero DE","53059589407051",9.398
"2026-01","Vegavero DE","53059616309579",8.0989
"2026-01","Vegavero DE","53059639968075",10.8733
"2026-01","Vegavero IT","56163621339467",2.85
"2026-01","Vegavero IT","53059598877003",40.02
"2026-01","Vegavero IT","53059478126923",2.1893
"2026-01","Vegavero FR","53059628433739",1.9
"2026-01","Vegavero FR","53059614081355",0.5
"2026-01","Vegavero FR","53059542745419",1.27
"2026-01","Vegavero FR","53059570532683",0.03
"2026-01","Vegavero ES","53059609297227",0.17
"2026-01","Vegavero ES","53059627483467",2.12
"2026-01","Vegavero ES","53059649339723",2.55
"2026-01","Vegavero ES","53059625025867",4.67
"2026-01","Vegavero ES","53059615523147",10.5
"2026-01","Vegavero ES","53059583082827",3.3
"2026-01","Vegavero ES","53059565388107",11.17
"2026-01","Vegavero ES","53059626926411",7.58
"2026-01","Vegavero ES","53059567616331",0.85
"2026-01","Vegavero ES","53059549561163",3.02
"2026-01","Vegavero ES","53059625845067",0.3
"2026-01","Vegavero DE","53719227072843",3.9076
"2026-01","Vegavero IT","55908681515339",21.2
"2026-01","Vegavero IT","53059475603787",4.23
"2026-01","Vegavero IT","55945386230091",3.66
"2026-01","Vegavero IT","53059475112267",2.69
"2026-01","Vegavero IT","53059615523147",4.35
"2026-01","Vegavero IT","53059630137675",4.17
"2026-01","Vegavero FR","56163621339467",1.33
"2026-01","Vegavero FR","53719227072843",1.88
"2026-01","Vegavero FR","53059606151499",1.21
"2026-01","Vegavero FR","53059574071627",0.64
"2026-01","Vegavero ES","53059572236619",1.84
"2026-01","Vegavero ES","53059569254731",0.34
"2026-01","Vegavero ES","55945386230091",10.44
"2026-01","Vegavero ES","53059541762379",1.79
"2026-01","Vegavero ES","53059551822155",8.25
"2026-01","Vegavero ES","53059628826955",1.45
"2026-01","Vegavero ES","53719225237835",3.49
"2026-01","Vegavero ES","53059630137675",0.41
"2026-01","Vegavero DE","53059629646155",2.66
"2026-01","Vegavero IT","55908662313291",8.28
"2026-01","Vegavero IT","53059627483467",2.4785
"2026-01","Vegavero IT","55908787421515",0.82
"2026-01","Vegavero FR","53059579871563",0.87
"2026-01","Vegavero FR","53059617194315",1.14
"2026-01","Vegavero FR","53059487629643",1.17
"2026-01","Vegavero FR","53204597014859",8.2
"2026-01","Vegavero FR","53059579838795",1.12
"2026-01","Vegavero ES","53059552608587",1.43
"2026-01","Vegavero ES","53059629646155",0.23
"2026-01","Vegavero ES","53059571286347",0.96
"2026-01","Vegavero ES","53059570532683",0.17
"2026-01","Vegavero DE","53689179996491",1.03
"2026-01","Vegavero DE","55908608508235",3.6652
"2026-01","Vegavero DE","55940622483787",3.3334
"2026-01","Vegavero DE","53059652059467",9.62
"2026-01","Vegavero DE","55908762091851",2.344
"2026-01","Vegavero IT","56164518461771",2.49
"2026-01","Vegavero IT","55908796203339",0.63
"2026-01","Vegavero ES","56163621339467",2.58
"2026-01","Vegavero ES","53059617194315",0.45
"2026-01","Vegavero ES","53059653042507",0.34
"2026-01","Vegavero IT","53059474555211",5.2
"2026-01","Vegavero IT","53059643933003",6.93
"2026-01","Vegavero FR","53059480191307",0.21
"2026-01","Vegavero ES","53059577512267",3.21
"2026-01","Vegavero DE","53059641147723",9.4794
"2026-01","Vegavero DE","53059473375563",5.1987
"2026-01","Vegavero DE","53059614081355",0.7
"2026-01","Vegavero DE","53059629318475",3.104
"2026-01","Vegavero DE","53059561226571",1.84
"2026-01","Vegavero IT","53059586326859",5.67
"2026-01","Vegavero FR","53059558768971",0.64
"2026-01","Vegavero FR","53059565388107",0.58
"2026-01","Vegavero FR","53059641639243",2.72
"2026-01","Vegavero DE","53059586326859",1.3989
"2026-01","Vegavero DE","55908754424139",0.01
"2026-01","Vegavero DE","53059607691595",7.7038
"2026-01","Vegavero IT","53059574858059",0.25
"2026-01","Vegavero IT","53059593634123",0.28
"2026-01","Vegavero ES","53059593634123",0.08
"2026-01","Vegavero DE","56302068072779",0.66
"2026-01","Vegavero DE","55908787421515",3.87
"2026-01","Vegavero IT","53059558768971",0.99
"2026-01","Vegavero IT","53059542745419",1.36
"2026-01","Vegavero FR","53059554640203",1.04
"2026-01","Vegavero FR","53059605791051",0.88
"2026-01","Vegavero FR","53059628826955",0.08
"2026-01","Vegavero ES","53059469148491",1.09
"2026-01","Vegavero ES","53059632759115",0.76
"2026-01","Vegavero DE","53059554640203",0.97
"2026-01","Vegavero DE","53059592945995",3.1115
"2026-01","Vegavero IT","53719226220875",1.35
"2026-01","Vegavero FR","53059481403723",0.29
"2026-01","Vegavero FR","53059562176843",0.66
"2026-01","Vegavero FR","53247167660363",1.09
"2026-01","Vegavero FR","53059627483467",0.43
"2026-01","Vegavero FR","53059607265611",0.05
"2026-01","Vegavero FR","53059652059467",0.39
"2026-01","Vegavero FR","53059553657163",1.19
"2026-01","Vegavero FR","53470267670859",0.27
"2026-01","Vegavero IT","53719227072843",2.28
"2026-01","Vegavero FR","53059586326859",0.39
"2026-01","Vegavero FR","53059618210123",0.97
"2026-01","Vegavero FR","53059578036555",1.12
"2026-01","Vegavero ES","53059605299531",4.37
"2026-01","Vegavero ES","53059648586059",1.19
"2026-01","Vegavero DE","55908796203339",1.18
"2026-01","Vegavero IT","53059605299531",23.72
"2026-01","Vegavero IT","55908491886923",4.35
"2026-01","Vegavero ES","53059474555211",0.46
"2026-01","Vegavero ES","56164518461771",0.77
"2026-01","Vegavero DE","53059605299531",8.0889
"2026-01","Vegavero IT","53059541762379",2.531
"2026-01","Vegavero IT","53059561226571",2.5602
"2026-01","Vegavero FR","53059642163531",0.7
"2026-01","Vegavero ES","53059578036555",0.94
"2026-01","Vegavero ES","53059600253259",6.26
"2026-01","Vegavero DE","53059591274827",52.3943
"2026-01","Vegavero IT","53059547988299",2.66
"2026-01","Vegavero ES","53059591274827",8.37
"2026-01","Vegavero ES","53059547988299",1.17
"2026-01","Vegavero ES","53059626369355",6.58
"2026-01","Vegavero IT","53059591274827",61.6
"2026-01","Vegavero IT","53059554640203",0.76
"2026-01","Vegavero IT","53059617816907",0.26
"2026-01","Vegavero FR","53059626369355",1.72
"2026-01","Vegavero ES","53059630760267",0.17
"2026-01","Vegavero ES","53059554640203",0.37
"2026-01","Vegavero DE","55908484514123",5.7
"2026-01","Vegavero IT","55908910891339",6.64
"2026-01","Vegavero FR","53059591274827",3.5
"2026-01","Vegavero FR","53059639542091",10.15
"2026-01","Vegavero DE","53059617816907",1.6
"2026-01","Vegavero IT","53059601334603",0.45
"2026-01","Vegavero IT","53059470721355",2.37
"2026-01","Vegavero FR","53059632759115",0.03
"2026-01","Vegavero ES","53059566338379",1.24
"2026-01","Vegavero DE","53059474555211",0.3
"2026-01","Vegavero IT","53059639542091",0.28
"2026-01","Vegavero FR","53059568402763",0.1
"2026-01","Vegavero FR","53059617816907",0.16
"2026-01","Vegavero DE","55908681515339",1.39
"2026-01","Vegavero IT","55908504699211",0.67
"2026-01","Vegavero FR","53059605299531",0.46
"2026-01","Vegavero FR","53059623682379",0.47
"2026-01","Vegavero FR","56350692835659",0.31
"2026-01","Vegavero ES","53059569975627",0.36
"2026-01","Vegavero ES","53059617816907",0.09
"2026-01","Vegavero DE","53059588882763",0.01
"2026-01","Vegavero DE","53059569975627",0.9
"2026-01","Vegavero IT","53689179996491",0.8
"2026-01","Vegavero IT","55908484514123",1.58
"2026-01","Vegavero IT","53059569975627",9.94
"2026-01","Vegavero FR","53059569975627",0.1
"2026-01","Vegavero ES","53059597205835",0.9
"2026-01","Vegavero ES","53059643933003",0.32
"2026-01","Vegavero IT","55908608508235",0.23
"2026-01","Vegavero FR","53059597205835",1.59
"2026-01","Vegavero FR","53059648586059",1.33
"2026-01","Vegavero FR","53059547988299",0.9
